SampleID,sigma_model,tau2,posterior_density,chi2_sigma_min_at_tau2
EDTRPAS1-41,reported,136.58929601461872,0.032942643794789075,32.7630729675293
EDTRPAS1-41,reported,139.90503141372932,0.03183245947423204,32.837257385253906
EDTRPAS1-41,reported,143.30125702369637,0.030729860673125897,32.91317367553711
EDTRPAS1-41,reported,146.77992676220697,0.02969173395838687,32.987152099609375
EDTRPAS1-41,reported,150.34304197873345,0.028753872450631948,33.056060791015625
EDTRPAS1-41,reported,153.99265260594927,0.027914012970579983,33.11978530883789
EDTRPAS1-41,reported,157.7308583390972,0.027149989212757315,33.1794319152832
EDTRPAS1-41,reported,161.55980984398738,0.026426413896581423,33.2370719909668
EDTRPAS1-41,reported,165.48170999431815,0.02568531803992359,33.29749298095703
EDTRPAS1-41,reported,169.49881513903458,0.024862722060534144,33.366119384765625
EDTRPAS1-41,reported,173.6134364004524,0.023904939684136272,33.44827651977539
EDTRPAS1-41,reported,177.82794100389225,0.022765695966833217,33.54975509643555
EDTRPAS1-41,reported,182.14475363959448,0.021424885757546277,33.67555618286133
EDTRPAS1-41,reported,186.56635785769126,0.019894229126256945,33.828880310058594
EDTRPAS1-41,reported,191.09529749704396,0.018220453343759793,34.01038360595703
EDTRPAS1-41,reported,195.73417814876615,0.016474526323883083,34.218467712402344
EDTRPAS1-41,reported,200.48566865527133,0.014740509264885671,34.44805908203125
EDTRPAS1-41,reported,205.35250264571462,0.013101379476254157,34.6916389465332
EDTRPAS1-41,reported,210.3374801087034,0.011625648579101783,34.9387092590332
EDTRPAS1-41,reported,215.44346900318828,0.010359195176940431,35.177268981933594
EDTRPAS1-41,reported,220.67340690845913,0.009325740168562406,35.394813537597656
EDTRPAS1-41,reported,226.030302714192,0.008529802014415461,35.5796012878418
EDTRPAS1-41,reported,231.5172383515274,0.007964116779530569,35.721920013427734
EDTRPAS1-41,reported,237.13737056616563,0.007612453183926494,35.8155632019043
EDTRPAS1-41,reported,242.8939327345078,0.007456292476946402,35.85869216918945
EDTRPAS1-41,reported,248.79023672388362,0.00747285664683334,35.85414123535156
EDTRPAS1-41,reported,254.82967479793467,0.0076354638400943226,35.809654235839844
EDTRPAS1-41,reported,261.0157215682535,0.007904934738675115,35.737892150878906
EDTRPAS1-41,reported,267.3519359933992,0.008229313010063206,35.65460205078125
EDTRPAS1-41,reported,273.84196342643605,0.008537401479376695,35.578582763671875
EDTRPAS1-41,reported,280.48953771218277,0.008740999182002104,35.529930114746094
EDTRPAS1-41,reported,287.29848333536654,0.008746872703827539,35.52845764160156
EDTRPAS1-41,reported,294.27271762092806,0.00847614574639437,35.593544006347656
EDTRPAS1-41,reported,301.4162529877392,0.007890143957559463,35.7419319152832
EDTRPAS1-41,reported,308.73319925702634,0.007011477314474302,35.98647689819336
EDTRPAS1-41,reported,316.22776601683796,0.005923874443681851,36.33612060546875
EDTRPAS1-41,reported,323.90426504390314,0.0047515761501990385,36.79123306274414
EDTRPAS1-41,reported,331.7671127842856,0.0036241804459421255,37.31073760986328
EDTRPAS1-41,reported,339.82083289425617,0.0026405139392636223,37.919334411621094
EDTRPAS1-41,reported,348.0700588428411,0.001852020223819811,38.60316467285156
EDTRPAS1-41,reported,356.51953657755496,0.0012631827474637249,39.34326934814453
EDTRPAS1-41,reported,365.17412725483786,0.0008481571575845154,40.11612319946289
EDTRPAS1-41,reported,374.0388100367785,0.0005679662345373154,40.89680480957031
EDTRPAS1-41,reported,383.1186849557287,0.00038429162001989023,41.65970230102539
EDTRPAS1-41,reported,392.4189758484536,0.0002657886291099574,42.38202667236328
EDTRPAS1-41,reported,401.9450333615123,0.00018969619653587798,43.044612884521484
