SampleID,sigma_model,tau2,posterior_density,chi2_sigma_min_at_tau2
EDTRPAS1-35,inversion,133.6759679966996,0.005317461867842539,6.058794975280762
EDTRPAS1-35,inversion,136.92098171321803,0.005321129828325153,6.050090312957764
EDTRPAS1-35,inversion,140.24476885609135,0.005324399278210178,6.042726993560791
EDTRPAS1-35,inversion,143.64924166768324,0.005327294438496068,6.036508083343506
EDTRPAS1-35,inversion,147.13635881046415,0.005329826538191523,6.0312581062316895
EDTRPAS1-35,inversion,150.70812649386957,0.0053320408710230745,6.026827812194824
EDTRPAS1-35,inversion,154.36659962851317,0.00533395343879063,6.023102283477783
EDTRPAS1-35,inversion,158.11388300841898,0.0053356198738727205,6.019960880279541
EDTRPAS1-35,inversion,161.95213252195154,0.005337069045530315,6.017312526702881
EDTRPAS1-35,inversion,165.88355639214276,0.005338368630286517,6.015071392059326
EDTRPAS1-35,inversion,169.91041644712791,0.005339565978495946,6.013162136077881
EDTRPAS1-35,inversion,174.03502942142052,0.005340732396025089,6.011514663696289
EDTRPAS1-35,inversion,178.25976828877745,0.0053418861447115966,6.010075569152832
EDTRPAS1-35,inversion,182.5870636274189,0.005343078788751311,6.008796215057373
EDTRPAS1-35,inversion,187.01940501838925,0.005344347032413521,6.007635116577148
EDTRPAS1-35,inversion,191.55934247786433,0.005345692915445202,6.006565570831299
EDTRPAS1-35,inversion,196.2094879242268,0.00534711076028693,6.005570888519287
EDTRPAS1-35,inversion,200.97251668075629,0.00534858296114039,6.004644393920898
EDTRPAS1-35,inversion,205.85116901479742,0.00535006858591892,6.003780364990234
EDTRPAS1-35,inversion,210.84825171429105,0.005351509237126235,6.002988338470459
EDTRPAS1-35,inversion,215.9666397025772,0.005352864981376372,6.002281665802002
EDTRPAS1-35,inversion,221.2092776923959,0.005354061336033688,6.001673698425293
EDTRPAS1-35,inversion,226.57918188004095,0.005355054498157397,6.001171588897705
EDTRPAS1-35,inversion,232.07944168063906,0.005355807278030527,6.000784397125244
EDTRPAS1-35,inversion,237.71322150555272,0.005356293880096327,6.000521659851074
EDTRPAS1-35,inversion,243.48376258293155,0.005356517267215956,6.000373363494873
EDTRPAS1-35,inversion,249.39438482245532,0.0053565027179375314,6.000333309173584
EDTRPAS1-35,inversion,255.44848872534627,0.005356276530240933,6.000377178192139
EDTRPAS1-35,inversion,261.6495573407475,0.005355929912028098,6.000478267669678
EDTRPAS1-35,inversion,268.00115826958955,0.005355522016745408,6.000609397888184
EDTRPAS1-35,inversion,274.50694571710704,0.005355150494566826,6.000733375549316
EDTRPAS1-35,inversion,281.17066259517463,0.0053549386027389005,6.000799179077148
EDTRPAS1-35,inversion,287.99614267568126,0.005354967886412162,6.000778675079346
EDTRPAS1-35,inversion,294.9873127961781,0.005355344193540863,6.00062894821167
EDTRPAS1-35,inversion,302.14819511906643,0.005356141236609462,6.000321388244629
EDTRPAS1-35,inversion,309.48290944563036,0.005357431125476906,5.999836444854736
EDTRPAS1-35,inversion,316.9956755862423,0.005359204363966655,5.999163627624512
EDTRPAS1-35,inversion,324.69081578810557,0.005361460531890024,5.998309135437012
EDTRPAS1-35,inversion,332.5727572219317,0.005364155364354997,5.997291564941406
EDTRPAS1-35,inversion,340.6460345289807,0.005367198839049453,5.996145248413086
EDTRPAS1-35,inversion,348.9152924299333,0.005370485359720321,5.994907855987549
EDTRPAS1-35,inversion,357.38528839709295,0.005373899927892463,5.9936203956604
EDTRPAS1-35,inversion,366.06089539145637,0.005377309587828023,5.992336273193359
EDTRPAS1-35,inversion,374.9471046662279,0.005380609323986592,5.99109411239624
EDTRPAS1-35,inversion,384.0490286383877,0.005383700117563023,5.989931106567383
EDTRPAS1-35,inversion,393.37190382996977,0.005386510956408408,5.988873481750488
EDTRPAS1-35,inversion,402.9210938807411,0.005388995550687567,5.987937927246094
EDTRPAS1-35,inversion,412.70209263400915,0.0053911314857782765,5.9871344566345215
EDTRPAS1-35,inversion,422.7205272973462,0.005392919516562124,5.986461639404297
EDTRPAS1-35,inversion,432.9821616800328,0.005394376391719255,5.985913276672363
EDTRPAS1-35,inversion,443.49289950909565,0.005395533067799758,5.985477924346924
EDTRPAS1-35,inversion,454.2587878258437,0.005396422243801673,5.985142707824707
EDTRPAS1-35,inversion,465.28602046484946,0.00539708567941856,5.984893798828125
EDTRPAS1-35,inversion,476.5809416173939,0.0053975615103674535,5.984714508056641
EDTRPAS1-35,inversion,488.15004948140387,0.005397887059006942,5.984591960906982
