decimal_year,H3_31to29_100to95,H3_31to29_105to100,H3_33to31_100to95,H3_33to31_105to100,H3_35to33_100to95,SF6_NH_pptv,C14_NHZone2_pmC
1996,4.290380654977828,5.202624159418827,4.919857015068586,6.576511943447091,6.197621210530904,3.7223170846398355,110.01118692692383
1995.5,4.59264030467716,5.139996570431236,5.144535656825296,5.9767316418880005,6.324486469163436,3.609614983117742,111.1068277939721
1995,4.341380789805432,5.241101946930766,4.986161780023052,6.640088125693571,6.283077168412592,3.49696708028452,111.1433795972577
1994.5,4.492278070312395,4.985060599510832,5.024600730909828,5.84580956102895,6.1805242341120605,3.3845247393178397,111.69879246734878
1994,4.673366175212924,5.685282570666138,5.3700586201186224,7.160389624330243,6.780197095003003,3.2718768364844286,111.77351143587832
1993.5,4.731914375908995,5.300087457442657,5.335471513648545,6.168884924606064,6.526386066041394,3.1594344955176816,112.09859649838859
1993,5.111179748175021,6.152441595942747,5.867483817398111,7.829633156065699,7.430689481184046,3.046786592684356,112.6159964128093
1992.5,4.165230004986557,4.6252724095452145,4.621948900013339,5.440139483050143,5.695146281133177,2.934501231339747,113.39547796963059
1992,4.389752776104005,5.311991923882789,5.0545214727453205,6.738994527106709,6.351392478060549,2.821956109439801,113.12872814009457
1991.5,4.982693128537703,5.551194013468131,5.587106474236633,6.532868723764742,6.888435230531045,2.7092540079177923,113.95976304783493
1991,4.1486657933170585,4.997064559731382,4.755071976183852,6.340010220624222,5.9998678435382695,2.5966061050845988,113.5752781493469
1990.5,4.672357883890994,5.197107357384376,5.233874943158132,6.090908901321762,6.44283193902956,2.489741928683818,114.66844928149025
1990,4.5139318794080845,5.448512872069312,5.073412284759127,6.939742149536987,6.563510728631491,2.3888584474885874,115.25920297631272
1989.5,5.737344455808588,6.432933974444737,6.510405624485369,7.667460227064734,8.019264851092037,2.288949771689507,115.73060208006832
1989,5.605315517846859,6.76737306311286,6.472629378976133,8.617826213337425,8.214782824097975,2.193972602739772,116.41933456583341
1988.5,4.24685731395508,4.6858176477239954,4.763773215063838,5.549468284519737,5.846038125644377,2.0990892531875907,116.94228966538553
1988,5.880798408127515,7.103551262513936,6.79625512808796,9.022980851192282,8.634804928365996,2.0041803278688803,117.12852778824028
1987.5,5.5,5.666666666666667,6.666666666666667,6.666666666666667,7.666666666666667,1.914054794520581,118.03984267150973
1987,6.833333333333333,8.166666666666666,7.833333333333333,9.666666666666666,9.833333333333334,1.8290867579909218,117.96400623754602
1986.5,6.666666666666667,6.833333333333333,7.333333333333333,8.333333333333334,9.166666666666666,1.7440547945206124,118.61328978910801
1986,6.833333333333333,8.5,7.5,10.666666666666666,9.666666666666666,1.6590867579909439,118.80797218257293
1985.5,7.166666666666667,8.333333333333334,8.166666666666666,10.333333333333334,9.5,1.5791598173516188,119.6548599079983
1985,6.166666666666667,7,7,9.166666666666666,8.333333333333334,1.5042009132419878,120.00393233349621
1984.5,8.666666666666666,9.333333333333334,10.666666666666666,10.5,10.333333333333334,1.4292714025501045,121.16134719256814
1984,7.5,9.5,8.333333333333334,11.333333333333334,10.166666666666666,1.3543624772313574,121.2284323499121
1983.5,7.666666666666667,7.833333333333333,8,9.666666666666666,10.333333333333334,1.2842648401827148,122.47904684544136
1983,7.5,9.166666666666666,9,11.5,11.166666666666666,1.214200913241939,122.7785972571465
1982.5,9,9.5,9.5,10.333333333333334,11.333333333333334,1.1493698630136844,123.62104925740488
1982,10.666666666666666,12.5,12.5,15.5,14.666666666666666,1.0842009132420003,124.12657906074251
1981.5,11.666666666666666,12.5,13.166666666666666,15.166666666666666,16.166666666666668,1.019369863013722,125.52872191044678
1981,17.5,21.5,21.5,26.166666666666668,26.166666666666668,0.9644292237442803,125.41341490353851
1980.5,10.333333333333334,12.166666666666666,13.5,16.166666666666668,17,0.909453551912577,126.48704396594395
1980,11.666666666666666,13.833333333333334,13.833333333333334,17.5,17.5,0.8545446265938116,126.55612375707797
1979.5,9.333333333333334,10.666666666666666,10.666666666666666,14,14,0.7993698630137326,128.67952111848768
1979,12.166666666666666,14.5,14.333333333333334,18.666666666666668,18.666666666666668,0.7495433789954214,129.59408862377808
1978.5,15.5,18.166666666666668,18,22.5,22,0.7044748858447605,131.83415165031417
1978,20.833333333333332,24.166666666666668,24.166666666666668,35.833333333333336,35.833333333333336,0.6633789954337838,132.25237403251154
1977.5,15.833333333333334,19.333333333333332,19.333333333333332,23.833333333333332,23.833333333333332,0.6309086757991054,132.83014674924493
1977,16.5,19.5,19.5,24,24,0.5817579908676009,133.20193728899622
1976.5,14.5,18.666666666666668,19.5,21.666666666666668,23,0.5321812386156589,134.38951926756565
1976,15.666666666666666,18,17.666666666666668,22.5,21.666666666666668,0.4971812386156529,134.92928497125988
1975.5,18.333333333333332,20.5,21.666666666666668,24.5,24.5,0.4646849315068498,138.5279509037449
1975,21.666666666666668,25.833333333333332,28.333333333333332,33.333333333333336,35,0.4346575342465731,137.7171428924482
1974.5,23.333333333333332,25.833333333333332,26.666666666666668,30.833333333333332,32.5,0.4046849315068523,140.32936796446526
1974,22.5,26.666666666666668,26.666666666666668,36.666666666666664,38.333333333333336,0.3746575342465661,141.76862737040477
1973.5,21.666666666666668,21.666666666666668,21.666666666666668,25.833333333333332,28.333333333333332,0.3497899543378959,143.40254548402916
1973,19.166666666666668,21.666666666666668,20.833333333333332,30,30,0.329771689497709,143.53748444778864
1972.5,23.333333333333332,25,25,30.833333333333332,30.833333333333332,0.3098178506375338,146.23543844448525
1972,25.833333333333332,29.166666666666668,29.166666666666668,43.333333333333336,43.333333333333336,0.28981785063752835,148.35359629368432
1971.5,37.5,42.5,44.166666666666664,59.166666666666664,60.833333333333336,0.2748949771689482,149.92348611596026
1971,50,60.833333333333336,60,85,85,0.26488584474885596,150.17024642550447
1970.5,44.166666666666664,49.166666666666664,50,60.833333333333336,65.83333333333333,0.2523424657534174,152.78947428765014
1970,72.5,85.83333333333333,87.5,105,108.33333333333333,0.23732876712328613,153.24593881313606
1969.5,53.333333333333336,59.166666666666664,59.166666666666664,70,73.33333333333333,0.22489497716895102,154.335953647985
1969,80,90.83333333333333,98.33333333333333,110,123.33333333333333,0.21488584474886352,155.9149377060861
1968.5,44.166666666666664,50.833333333333336,54.166666666666664,69.16666666666667,75,0.2049089253187629,155.99004262843107
1968,78.33333333333333,86.66666666666667,94.16666666666667,108.33333333333333,122.5,0.1949089253187554,156.93993181048478
1967.5,48.333333333333336,61.666666666666664,61.666666666666664,76.66666666666667,85,0.18234246575341592,160.5417200253444
1967,75,85.83333333333333,91.66666666666667,108.33333333333333,129.16666666666666,0.16732876712327874,162.53062167178442
1966.5,89.16666666666667,109.16666666666667,109.16666666666667,129.16666666666666,137.5,0.1548949771689531,166.50411248360413
1966,158.33333333333334,195,196.66666666666666,258.3333333333333,268.3333333333333,0.14488584474886443,167.5304814491437
1965.5,131.66666666666666,157.5,165.83333333333334,187.5,204.16666666666666,0.13489497716894996,172.44796427840012
1965,245.83333333333334,291.6666666666667,291.6666666666667,366.6666666666667,383.3333333333333,0.12488584474885893,175.13006390199916
1964.5,184.16666666666666,258.3333333333333,226.66666666666666,395.8333333333333,408.3333333333333,0.11490892531875947,181.8420974817208
1964,408.3333333333333,566.6666666666666,558.3333333333334,833.3333333333334,1016.6666666666666,0.10490892531876028,177.43559402638175
1963.5,525,533.3333333333334,600,683.3333333333334,716.6666666666666,0.09693698630137071,181.3832814064218
1963,925,1116.6666666666667,1150,1433.3333333333333,1350,0.0909315068493175,156.47495402375782
1962.5,270.8333333333333,291.6666666666667,315,345.8333333333333,370.8333333333333,0.08570273972602986,140.20213041935207
1962,425,433.3333333333333,533.3333333333334,566.6666666666666,608.3333333333334,0.08119863013698432,131.8778383286111
1961.5,58.333333333333336,60,77.5,73.33333333333333,94.16666666666667,0.07721324200913375,125.35039612361248
1961,46.666666666666664,51.666666666666664,56.666666666666664,63.333333333333336,68.33333333333333,0.07371004566210211,122.48891093291483
1960.5,30,31.666666666666668,33,36.666666666666664,44.166666666666664,0.07047267759562814,122.92004224810182
1960,43.333333333333336,52.5,50.833333333333336,62.5,62.5,0.06747267759563069,123.22219408567561
1959.5,42.5,45,50.833333333333336,55.833333333333336,65.83333333333333,0.06497899543379004,123.41635141501844
1959,245.83333333333334,245.83333333333334,316.6666666666667,295.8333333333333,379.1666666666667,0.06297716894977216,122.27852048662892
1958.5,123.33333333333333,124.16666666666667,142.5,138.33333333333334,185.83333333333334,0.06148949771689612,119.85951224391245
1958,110,125,137.5,154.16666666666666,175,0.0604885844748874,116.00079055057479
1957.5,26.666666666666668,30.833333333333332,30.833333333333332,31.666666666666668,42.5,0.059489497716895746,110.65485227546628
1957,35,40.833333333333336,42.5,48.333333333333336,54.166666666666664,0.058488584474886064,107.32221540492235
1956.5,32.333333333333336,35.833333333333336,37.166666666666664,38,47.5,0.057490892531876815,105.72922970083721
1956,35,45,44.166666666666664,51.666666666666664,55.833333333333336,0.05649089253187604,104.03164911263093
1955.5,8.5,8.666666666666666,9.666666666666666,9.833333333333334,11.833333333333334,0.05574474885844779,102.17080519998235
1955,16.166666666666668,16.166666666666668,19.333333333333332,18.5,24.166666666666668,0.055244292237441726,100.34680968162668
1954.5,20,20.166666666666668,21.833333333333332,23.333333333333332,30.833333333333332,0.054999999999999716,99.47552261595281
1954,138.66666670986282,134.34444448655873,166.3111111510607,157.93333337220065,205.5111111694217,0.05499999999999999,99.26897960375084
1953.5,6.845844869441746,7.524943392295683,8.50198517734035,8.05129806427444,10.876706196762536,0.054744748858448156,99.06324233324322
1953,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0.0542442922374425,98.85755534681745
1952.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0.026508196721304483,98.65295640939316
1952,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98.44830826330322
1951.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98.24380082236947
1951,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98.03981525870103
1950.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,97.83662545990474
1950,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,97.63348532256481
1949.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,97.75
1949,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,97.75
1948.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,97.75
1948,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,97.75
1947.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,97.75
1947,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,97.75
1946.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,97.75
1946,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,97.75
1945.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,97.75
1945,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,97.75
1944.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98
1944,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98
1943.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98
1943,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98
1942.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98
1942,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98
1941.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98
1941,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98
1940.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98
1940,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98
1939.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98.27999999999999
1939,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98.27999999999999
1938.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98.27999999999999
1938,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98.27999999999999
1937.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98.27999999999999
1937,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98.27999999999999
1936.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98.27999999999999
1936,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98.27999999999999
1935.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98.27999999999999
1935,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98.27999999999999
1934.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98.36
1934,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98.36
1933.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98.36
1933,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98.36
1932.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98.36
1932,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98.36
1931.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98.36
1931,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98.36
1930.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98.36
1930,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98.36
1929.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98.67
1929,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98.67
1928.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98.67
1928,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98.67
1927.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98.67
1927,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98.67
1926.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98.67
1926,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98.67
1925.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98.67
1925,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98.67
1924.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98.76
1924,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98.76
1923.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98.76
1923,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98.76
1922.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98.76
1922,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98.76
1921.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98.76
1921,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98.76
1920.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98.76
1920,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,98.76
1919.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.13
1919,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.13
1918.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.13
1918,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.13
1917.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.13
1917,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.13
1916.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.13
1916,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.13
1915.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.13
1915,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.13
1914.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.25
1914,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.25
1913.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.25
1913,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.25
1912.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.25
1912,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.25
1911.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.25
1911,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.25
1910.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.25
1910,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.25
1909.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.5
1909,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.5
1908.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.5
1908,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.5
1907.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.5
1907,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.5
1906.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.5
1906,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.5
1905.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.5
1905,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.5
1904.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.73
1904,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.73
1903.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.73
1903,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.73
1902.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.73
1902,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.73
1901.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.73
1901,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.73
1900.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.73
1900,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.73
1899.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.69
1899,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.69
1898.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.69
1898,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.69
1897.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.69
1897,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.69
1896.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.69
1896,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.69
1895.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.69
1895,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.69
1894.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.51
1894,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.51
1893.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.51
1893,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.51
1892.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.51
1892,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.51
1891.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.51
1891,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.51
1890.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.51
1890,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.51
1889.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.52
1889,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.52
1888.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.52
1888,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.52
1887.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.52
1887,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.52
1886.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.52
1886,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.52
1885.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.52
1885,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.52
1884.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.55000000000001
1884,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.55000000000001
1883.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.55000000000001
1883,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.55000000000001
1882.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.55000000000001
1882,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.55000000000001
1881.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.55000000000001
1881,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.55000000000001
1880.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.55000000000001
1880,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.55000000000001
1879.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.42
1879,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.42
1878.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.42
1878,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.42
1877.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.42
1877,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.42
1876.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.42
1876,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.42
1875.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.42
1875,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.42
1874.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.55000000000001
1874,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.55000000000001
1873.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.55000000000001
1873,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.55000000000001
1872.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.55000000000001
1872,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.55000000000001
1871.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.55000000000001
1871,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.55000000000001
1870.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.55000000000001
1870,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.55000000000001
1869.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.5
1869,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.5
1868.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.5
1868,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.5
1867.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.5
1867,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.5
1866.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.5
1866,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.5
1865.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.5
1865,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.5
1864.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.61
1864,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.61
1863.5,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.61
1863,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,99.61
